age,income,credit_score,num_accounts,account_age_years,savings,loan_amount,label
44,125110.94111978509,688,2,21.806772677995866,15592.764013537279,40490.0505046429,0
62,20000.0,568,3,16.92793761562987,0.0,36326.99944739445,1
42,20000.0,580,3,3.1165331594708747,0.0,33175.014079387045,1
56,110115.86052133757,796,3,7.15043101099787,21324.792074452944,40537.56386340527,0
50,82160.5004427898,738,4,0.6515969868931428,9249.561772156258,34873.12350299264,0
50,26429.393227333396,805,5,2.4156699156615202,14574.261952539207,8433.870127219196,1
40,71726.07588804874,731,2,0.8015877792096372,13453.246250185242,20856.332126065536,0
26,47089.10754021743,712,2,3.066740144543749,0.0,20711.578044885406,1
27,121810.90708429716,521,3,16.855617013482764,21558.147974562187,64618.87471862241,1
55,37839.085939377896,670,2,3.4541128043938856,5026.3570223277375,9331.848539295643,0
45,82538.35169834901,695,4,6.684960408317608,4466.615326111361,31105.49373297294,0
42,310658.5775103934,850,5,4.601349914962541,50143.90237056749,86294.3586796168,0
38,58130.24103326194,768,4,4.974871876476322,5915.057384043679,17866.32938994027,0
40,37065.76684056368,850,4,28.288389337978042,2532.4523202418195,7255.016292519904,0
60,64370.22934006808,758,5,2.8446905325778267,10925.301194015228,34504.389567812796,0
39,26382.85631726374,625,2,7.995081748111754,9522.03461615372,37774.18479031581,0
24,252239.29986126363,709,5,4.413165381457052,35891.91949138752,102383.19906913732,0
56,41260.3904982661,722,1,0.5110734630054428,5989.7333440234825,9128.909138214764,1
41,28458.286923808544,602,2,5.443469879473801,430.1434956216053,28265.30268914419,1
45,20000.0,658,3,13.595723103867147,8541.359930063716,37137.31095168466,1
69,87528.57208143362,677,3,0.8422046632242092,12881.559102850484,24530.779574934462,0
44,72482.01046376339,850,3,0.5842685142892322,8997.721515100175,9022.244660649016,0
49,23674.86972597587,485,2,1.3510837188055567,1531.9966891468935,36355.20841742313,1
27,57107.46387782516,820,5,11.709524429957403,13231.85548038951,40353.26730879223,1
41,20000.0,602,3,10.427435283261678,1462.149658874448,20163.766418233725,1
54,41426.49253919931,558,2,6.742845783981033,11049.636807978042,51684.653383046636,0
21,51599.13608046717,818,3,5.115453359778286,4818.8480641470705,17815.201147901385,0
48,144352.05826487308,772,6,17.756574627271185,23893.046124374203,37812.26593256383,0
46,20000.0,825,8,11.788908255126072,3856.1905197460474,36808.206292645875,0
45,20000.0,779,3,13.535150134090356,0.0,14743.409639839228,0
60,20000.0,850,0,13.59220765538261,2356.421902103707,9637.263642173184,1
50,20000.0,754,5,8.336742970867599,0.0,20659.976991708463,0
67,106516.9102654542,682,3,4.961381706317979,11117.764247901145,52014.8570351373,0
29,126738.88457151722,732,4,16.20078024919653,9696.631173188214,70269.42475553301,0
47,46285.20274803237,824,3,21.09070247233947,16667.178859940872,34187.33604927921,0
46,96902.62191526042,618,2,0.19516128775622368,5579.610926451735,41335.459291431696,1
28,39729.36524947445,631,3,0.42874388607462854,18749.64333373811,53574.5100346644,1
59,32925.6888730742,666,1,25.822327609730248,7232.422058839649,20439.093653102445,1
80,27089.707898144465,483,3,2.629002668380405,1146.3365491798181,47108.87227546246,1
44,27597.470172027948,712,0,16.73849938396746,7976.082337250127,6721.781541918703,1
52,20000.0,505,1,3.987816746870881,0.0,50183.38542142251,1
46,44209.2316075986,703,3,1.0271709813439194,0.0,24091.592504455526,0
34,34438.35501553883,786,1,0.6792940614027289,5224.62807004046,4534.349061405743,1
18,65591.13271340479,649,0,1.3786584076712345,12753.129331140499,50842.13883004139,0
34,38433.67345026107,850,0,2.3290713735519897,11900.609848872178,25795.019528608962,1
23,31150.41867431838,549,4,5.43059297205538,6899.482173155432,53526.66978908303,1
70,20000.0,819,3,9.792724334439427,100.33782928641313,0.0,0
43,37766.043364922065,766,4,34.81040465430503,12357.254089701288,35234.29036033452,0
39,65209.11438130941,522,7,4.718353149243109,15060.452727187121,47989.38322950899,1
58,20000.0,850,3,5.914578984594225,4171.989391634859,26725.335403423756,1
27,38243.484237737255,691,1,5.975848376611104,11529.05430208304,33047.138149198196,1
33,43092.11101548112,608,3,6.279929051743837,17175.428128189877,38776.29105116615,0
46,20000.0,554,3,5.907113356037463,27.72190552196207,34894.914941931595,1
60,21981.52990559351,675,2,0.07138918739795741,0.0,23385.281854554956,1
52,43006.25701163229,685,7,0.013983121758151326,3100.1611104459,21710.768514502175,0
48,20000.0,708,2,0.8324442233384521,0.0,8821.74875485904,0
46,47426.54853221456,667,4,0.8674417367494831,9654.912196055167,27988.546966510217,0
51,20000.0,762,3,9.885487232407684,0.0,26571.063071777447,0
48,85096.401514147,658,2,1.857391158470198,18365.06880574624,29248.381787565733,0
29,242078.8433920247,500,0,18.23371411859505,30462.91173039867,118177.66013584175,1
45,20000.0,682,7,21.38032311114474,9729.409774105208,23726.57541287668,0
28,55163.15056661,456,5,30.17466303073963,0.0,62580.35477670172,1
46,20000.0,734,5,22.66554288401833,835.5430987104642,25666.23703906324,1
37,83581.91287658586,598,1,2.5701367925997722,5107.114682365128,58403.873474702945,1
83,20000.0,714,4,5.774446037871971,9702.110105199834,19356.496198005076,0
44,52790.215599713076,832,4,1.5626805427357715,15953.656656329355,17607.062395361998,0
23,20000.0,601,2,13.29192504856766,0.0,39321.78609472781,1
42,30039.625435415677,806,1,17.76425876193656,8621.44150846051,2402.2848096733214,1
52,20000.0,653,4,15.436569922686934,8250.305503660426,12922.52272293302,0
70,69865.50991994508,850,5,4.601151220821295,11442.162467367527,15521.19126703784,0
36,20000.0,660,5,11.515009285542988,5799.632878001312,27358.523324270715,1
20,55972.2153793548,612,2,0.8316619526755429,10467.99072846505,59148.828189398715,1
57,26845.127620580173,768,6,0.3327236710467957,8192.811125081835,16310.510758523695,0
24,32407.094865056035,653,3,11.334528803633194,0.0,49105.61313829392,1
38,40181.41458989371,612,4,4.487426710088891,11747.919199229205,40234.27874990251,0
41,20000.0,649,4,40.0,3867.666313066687,20872.680966232423,0
43,42298.251695456056,693,2,0.8287457396842776,6683.357820189833,39352.59320659566,0
55,124850.75497806049,834,10,15.676414147390542,20368.89293805793,35297.51813300261,0
34,20000.0,500,4,5.296540603336922,0.0,42662.33637410731,1
40,93049.2607592237,700,3,14.21819117377597,5104.341364069347,28053.298326750803,0
44,121593.6539766047,761,0,13.761615682863942,16405.84752897999,28595.789201028518,0
47,20000.0,717,2,20.06243042861607,10672.048550042073,24481.286414236667,0
46,20000.0,831,2,2.864226732996821,0.0,18920.035330306233,1
51,45597.48945342235,690,1,24.23299172230783,7276.936170878147,48749.080467535896,0
57,22722.839234420415,679,4,1.3323040773924977,0.0,15092.024476274988,0
50,164761.56377154315,758,4,0.6927434085920111,18726.62893882598,71727.04356865413,0
51,36627.0450832094,708,2,4.576153184113954,7681.60297813121,37945.201453896094,0
20,20000.0,658,3,14.273336364920416,6672.815046886206,19606.138837825114,1
45,20000.0,750,6,5.194968690007917,0.0,29758.48627245506,1
52,87005.10433687645,631,2,14.318933809619917,19255.690912593298,56324.48729580319,0
56,22284.109862847883,635,2,10.596209510965469,5274.5438759106455,39182.659261329594,0
34,36898.99579968206,644,4,1.9034921698619534,3933.3017929378075,52995.78464508844,0
34,77944.96276143072,836,5,24.086251168750483,12684.636769717175,35202.7900458249,0
36,23930.477899179128,369,2,0.507924915344297,13735.639230631785,32281.477671268098,1
53,34280.71946663795,738,2,18.51278055290978,8642.307555942794,24207.525704500044,1
60,35116.06173045083,701,4,2.940647984596022,1352.894272443194,8804.282590922001,0
38,62337.97685806678,526,3,5.616891465112683,8631.908534216538,51374.80400566625,1
58,57780.715384284966,729,4,4.445202013103929,8758.771396774575,29569.411648286758,0
46,29717.956568801772,746,3,1.527192905963094,7553.833536621515,12856.519396780888,0
43,37503.600865446104,758,2,3.5915056991583056,6472.1974975955345,9410.492190610854,0
41,26242.649520764302,427,5,1.73623799911491,13340.12286856307,43654.98297339985,1
56,20000.0,837,0,1.8469092247631262,1643.8992136240352,3634.962375433516,1
49,43968.67392400087,622,4,1.677462055205867,0.0,33751.526009427216,0
79,167979.50281411936,768,3,5.438499584392224,24611.226098412695,57825.4816586906,0
32,20000.0,773,1,12.953097783388861,550.2614840998513,19315.558420531124,1
52,20000.0,608,4,6.8167790788794855,0.0,26327.96644797607,1
36,20000.0,765,4,18.11855826377049,0.0,27182.414033654346,0
31,64483.53884800318,658,3,8.197996869744593,7199.916801016112,37126.19348760438,0
44,51418.74493647925,486,0,9.469358335570934,13011.625793984571,60013.242381027376,0
47,31257.014445057426,817,3,8.9216475271808,0.0,9192.829851685514,0
89,20000.0,618,5,4.834519009820739,4583.904864633948,56521.83352723597,1
42,38397.55133192248,610,1,9.469324611288712,16700.108356227214,39421.38447160292,1
27,20000.0,656,5,0.5852775778511058,1908.2056580489248,41492.04573342936,1
49,40039.02108978185,725,2,15.916925281243275,4563.836455277083,16783.107830146273,0
18,72740.23844582977,692,2,12.184279639285275,13854.493631752433,32017.736310568078,1
43,20000.0,753,2,2.2788714681883646,5463.126139159396,12734.195942976008,0
45,20000.0,561,3,11.835378229632157,10029.567341910504,59346.59925303448,1
57,129980.41590305854,622,5,0.10305791283564132,17344.991474144947,57868.37242761786,0
59,21554.870851987886,686,5,1.9839940737413249,6598.865768691417,13923.884778517799,0
37,90352.79526023836,850,2,0.545579872329384,16311.705359690875,39471.556451650424,0
42,31373.595626934835,686,3,12.272793603221837,2680.968332699234,25770.147058321032,1
33,31169.55356609464,808,0,11.421578443643428,3782.438530344904,10930.352035529124,1
27,50995.792769466774,701,4,13.608434614793488,7082.295213280521,23165.900326071205,1
49,20000.0,648,2,0.03638330638262636,0.0,30582.05129366055,0
25,39681.78946024787,672,8,5.634486993027397,3573.1907178211386,39790.80640629082,0
38,26034.521331327385,680,5,9.883820994132936,11275.272072896918,32248.482681919937,1
29,20000.0,759,4,1.3680371305031875,8092.354739922697,9828.795469547105,1
53,46945.155791137404,838,3,8.498717492498598,3614.6486406102354,4715.527765342858,0
72,28683.79471960523,734,3,0.7116588500087201,3935.4463032283043,0.0,1
25,31295.814347696214,819,1,1.6205600745150084,9335.502444757938,2470.005337434335,1
18,20000.0,599,1,5.231594888623742,5061.369006465322,26602.227678318246,1
43,131261.69766714817,655,3,8.586490121748849,22456.183531103845,56573.686041247965,0
45,73050.45405521119,624,4,1.277133883445798,12951.116973582404,40570.356693423004,0
48,78480.68519474503,730,2,1.6592139537058268,12085.894081187937,63088.34357209185,0
38,27709.631629610012,661,2,1.8526078058607984,3033.2957456288464,31569.717572359747,0
41,20000.0,772,4,2.2091035851831884,0.0,820.04419349411,0
50,176555.80016616697,603,2,2.080883747640797,28248.20993915149,82093.96951209115,1
60,33856.96586509923,702,3,4.072463824399874,3609.039929276103,28315.582652744546,0
18,20000.0,768,2,8.591740819027745,0.0,3126.911757408181,1
39,50100.05030058548,487,1,4.668110872892492,4231.1461767036635,53048.83123115983,1
48,92692.14814278386,850,4,12.117541316432172,17323.578156199084,32288.26584588007,0
31,34929.90241301809,669,3,10.289888489554917,0.0,38317.61682914196,1
71,101562.70172405362,491,2,1.0957514890900912,8968.20321386896,46523.32651425796,0
35,86513.86331223846,714,4,0.4056050158161442,12811.321210441389,45027.41607492692,0
44,20000.0,701,2,17.036368459052525,9969.165081310754,34783.02748374298,1
53,20485.899790164403,689,3,0.6739038202056233,7967.903922185498,40973.31404502973,1
36,78055.8967399127,799,0,1.3005921398989468,18586.162098600642,15128.321284821048,0
18,20000.0,774,4,0.18129332366274198,3859.687428503707,11759.286819138026,1
38,31490.66184833371,728,4,8.017104936502573,3341.87244298485,20587.82354564986,0
60,20000.0,743,3,7.072602110452502,7100.864039608072,23176.291113139312,0
39,24082.142815650288,687,0,35.116926044872415,0.0,21278.60462175107,1
32,27860.56499711942,850,0,17.65613194946917,0.0,782.5494225250568,1
59,26535.523138803674,547,3,4.285409316779171,0.0,39604.50071061896,1
39,22632.580751049667,712,2,3.7629023111965516,8721.872872068763,16644.92734299826,0
37,20000.0,704,3,2.8527222472997456,0.0,25842.333212989466,1
47,233133.66528000485,780,2,1.3393723968448266,37741.79052263365,66211.1755853735,0
56,164607.45262912544,611,6,1.203636205847658,23802.139814697937,60730.60277075744,1
81,20000.0,520,4,1.1493128093923421,8418.87221267743,51557.4902258946,1
57,130266.25314702786,713,3,0.9814596623552487,12599.82631562209,74382.9950734433,0
62,25653.577070422747,726,4,2.2283975834680922,401.3709407809397,38178.703862999675,0
37,39574.24188413542,849,6,2.9666025398443123,7855.738092114638,10840.889098324315,0
29,33796.59554523938,568,3,26.39911775471039,2533.627852162731,48199.30985824745,1
45,20723.137614320713,815,0,6.997363541099753,0.0,2439.625529576634,1
46,79758.52581922017,850,0,35.55671660481911,4167.670407400876,28313.401235907593,0
28,39467.26823437695,659,7,3.77426738626227,0.0,24208.7195653855,1
42,24082.18977914284,566,5,4.955585224039728,0.0,47632.17703894056,1
51,20000.0,656,2,3.1785904510423437,6277.094227356612,36271.3401228232,1
50,20000.0,699,6,1.6360273029281,4518.948323308201,41772.73193319425,1
52,20000.0,755,6,1.2515275166851354,3627.3455282286154,12771.08810716851,1
49,35954.9954755613,637,2,23.505091042211028,15277.911308598334,47407.09243905119,0
37,20000.0,850,4,35.059618833771644,8793.64472339595,10965.943631666498,0
37,28630.858387296536,584,2,0.37218831699724014,8097.598554246882,35139.91131850635,1
26,109478.50635329774,520,1,1.3196999824385116,7701.133983454418,67526.10401144126,1
72,95170.53340358338,810,5,4.461656019327566,13627.528351279745,48839.18893437475,0
45,34666.63398920445,465,7,1.6702578514503077,6376.681736327084,46437.569364953,1
41,33143.123048055284,677,0,3.664186251203236,2522.3783574975528,25738.674692713383,0
30,166291.43000756938,850,2,1.1196138173211498,31983.33708305,27154.353304327884,1
89,54558.020936100555,696,0,4.938952353677136,7899.2628749812975,29413.935811549083,0
28,27206.160154245867,583,4,2.567982167225855,0.0,36752.27810990477,1
38,20000.0,692,5,3.5131164032211846,0.0,13509.072666842392,0
51,49166.90624664208,692,2,0.802395091530047,18523.312799485375,19462.279784975475,0
54,70266.1527758588,714,1,4.526605438087699,7694.634204533577,14822.550828251427,0
59,21206.13381904178,765,3,33.127473228901444,0.0,8516.34273542929,0
72,45197.01208011921,592,2,3.2297726205481205,3270.9248403275374,52887.160290565145,0
52,26419.823517456014,850,3,16.936627069255223,0.0,0.0,0
28,30610.34897794766,723,3,15.007507443610773,8963.733929113754,29370.97717208889,1
41,20000.0,772,5,24.605953662809647,0.0,22413.334779676356,0
49,29677.34529234004,633,4,12.645471907306941,0.0,54891.618670431104,0
76,78816.90852155113,829,2,8.728758945011558,11054.708851623884,35506.126357256064,0
23,21210.463589420975,671,7,15.730271915925155,8627.303754302788,33429.746168215104,1
63,37163.10035129424,726,3,0.6371357657772121,4848.720299936612,26679.81108476909,0
47,20000.0,602,3,5.033679264147504,0.0,30112.74480930884,1
57,47837.35863207821,596,0,36.72078323614164,7628.301461037198,47457.26903687696,0
43,29805.58222747463,768,6,11.890305955256425,1787.0144455681652,29416.371827589635,1
32,20000.0,652,3,26.504453246733295,8576.781083402167,26943.06233601331,1
56,106158.8889861378,610,0,12.250983466887455,19221.66326526583,67483.31400499864,0
54,76246.3062822591,632,6,16.83583158667869,7934.969620864895,72884.18404449956,0
59,21676.33634677986,769,3,9.930426713959871,7011.528421605128,14946.898369733382,0
44,53540.11225466411,633,6,11.576602873857789,8878.866348068672,37802.44915526367,0
35,55308.276529862254,685,1,5.998957556330703,14713.886994454157,31269.808446838826,0
21,60275.862520915194,699,5,20.89925130648836,12198.24541709086,33642.17813219273,1
57,20000.0,502,4,14.119852577223744,5589.6781968759415,52379.67399855876,1
51,81260.66585570342,547,4,15.043013365580338,18149.08656102039,54147.5503935914,0
30,22311.261955646798,732,4,9.05436581532422,3202.140549734316,19963.882406713376,1
36,26544.586155006546,622,1,2.942237708801474,0.0,27495.503395211836,0
37,309608.24047145527,805,1,0.2938682301520742,44369.43633334367,99184.77624224589,0
22,45594.21722371032,796,9,22.222334279691182,4570.577460263854,13381.719833018822,1
32,25931.54784940005,771,6,7.1456583646245635,6711.8190995794785,2755.44575822355,1
27,20000.0,850,4,2.8676070222507266,3115.9145783887566,10366.254306537337,1
38,111257.94239958703,689,2,1.3081656057934838,17631.089985286893,68232.5249043061,0
33,20000.0,764,3,14.330162462185552,0.0,11270.570523059874,1
20,20000.0,638,4,14.66963305868414,5392.261330313686,15955.707601301661,0
75,27127.170735282863,850,4,13.646421157184328,0.0,27406.42812395783,0
64,113715.80419938629,850,2,8.39055065924002,20825.189513744368,33442.302334564505,0
33,67107.8824386733,699,1,3.691417823461667,14307.700862018359,43893.78038864577,1
49,31274.96580380472,737,4,2.936303521775559,6153.061288827288,12708.288698818118,1
51,45834.82682597816,836,1,0.06959173484666561,7998.318988234854,14763.759566536728,0
63,21756.845700501275,682,4,14.526590029130816,1905.3124379442856,37059.13999545355,1
32,39915.341408971704,631,5,0.7410968645993387,2511.6815719411197,34371.3281918326,1
61,37802.71221367119,787,2,8.069988635873257,5215.985762224141,18597.448905427744,0
36,78778.17846468466,706,4,5.680776776013616,21140.63808526262,21774.01317954204,0
24,78675.42000503835,716,2,6.058827212742709,12184.085276324284,43975.613215349564,1
56,53373.06267625723,612,3,21.168296419959578,608.9083440232071,30786.19052074992,1
64,26446.391554319893,522,4,0.26021699667105735,0.0,51234.39763660374,1
84,65401.095063799556,722,4,12.024730403989166,1821.9741163318822,33574.60608481282,0
26,33010.66129153914,790,3,0.43299401143182,2695.750021446331,18423.52681652095,1
55,20000.0,674,5,0.31509416822034125,9255.575330268359,30927.926554323458,1
38,25573.297268407416,844,3,4.5505730458699,0.0,11832.004588079788,0
56,38151.18610157707,626,2,0.5277330526053815,12592.0731256578,50544.068808265525,0
22,75085.06445980263,590,1,12.608294856787074,11427.095822228901,63167.06240169797,1
25,30623.007938679766,691,4,6.108156767570339,6752.783819634593,12046.784587220362,1
33,20000.0,689,2,0.2386968947293121,5125.801900756844,19836.73758718348,1
46,37291.77904133346,776,4,0.33488379984010513,8233.242078979012,26599.271703906903,0
35,39067.02160415957,618,5,7.682642966013774,3371.419035669343,24450.88605266854,0
55,41455.956591377406,837,0,13.28783669275265,0.0,0.0,0
60,75681.92527501691,850,2,4.664763972886439,7594.848723927602,14193.671626449996,0
54,82085.53208860487,694,2,6.5507869477871825,6963.790646170179,37918.11716259177,0
69,21867.287653458265,825,2,13.029542923013643,4645.288938375972,0.0,0
51,21477.525985377837,590,1,7.637548846463343,4124.972117153621,20346.808075521185,1
26,20000.0,807,2,2.06212170636107,1410.8639222653487,0.0,1
65,63134.89139256487,804,2,7.690666732961241,17792.062193316524,34513.175638754336,0
35,116778.29350625824,786,7,8.015864822690972,13081.245166480267,49638.789148675336,0
58,27491.518533333674,696,2,10.72975600237939,0.0,25905.890006142654,0
68,29203.00625588105,396,3,7.856086077266185,4697.649910192861,53980.992930243585,1
51,118511.07518385009,632,1,28.20103611900284,22656.444883418146,61289.24158426482,0
22,53882.3066043264,634,4,1.780053318930013,9008.043400379847,26610.8499823937,0
31,50904.839567829265,598,2,24.44407711998244,5307.821219386976,52237.871227889795,1
65,20000.0,710,3,6.260696433489357,4026.2822762140577,20468.817139858602,1
42,62103.46210242032,655,5,9.028324488426465,18072.90817231732,46479.51656635012,0
46,20000.0,613,3,0.8485760027068389,0.0,37965.43673793932,1
56,20000.0,590,3,3.879617880075108,2957.45323944169,36727.96757663215,1
55,26786.339249630168,625,3,11.882539973103972,7166.795653367392,33009.801869184696,1
49,22018.75714910453,812,4,9.940960008050665,4377.45067326918,12541.52598600138,1
41,29681.76759525774,630,6,0.33183432864959483,2891.3254611852317,29525.34802051692,1
40,20000.0,645,5,6.406839899273254,625.7380811467724,30816.158684597613,0
58,78137.8123211675,651,1,0.7486050098819707,9484.801904035352,44265.29949787852,0
53,89742.77139109449,732,4,40.0,15277.352854408828,32621.790900465436,0
41,20000.0,744,1,18.434870552981355,5216.239045480126,22407.0902322658,1
61,79406.49148620771,387,3,0.1725788468695812,21799.973585696658,71262.98276478253,1
43,20000.0,802,4,15.84775704745972,0.0,22843.839516006865,1
32,71877.59920700682,844,4,20.400853991022924,19028.188007239416,2966.2525797829803,1
33,33653.55164007182,590,5,3.533679057382332,3668.667949545101,35608.97979436655,1
30,36446.3269403247,598,3,10.29661838052121,4640.49196256608,27871.424964842445,1
40,30583.622354107578,652,1,4.727016297823757,8661.246118887668,22993.49848959867,1
63,96177.0408408194,620,1,8.625568155258547,17812.068609530586,56140.771725254635,0
32,20000.0,720,4,3.369571449460068,8698.75197296657,3892.1829526694037,1
47,58596.4314974376,499,5,3.1544086299869054,15214.864583138122,52748.94872600594,1
35,87824.05659553938,583,2,4.474449569423115,12092.229847427216,51945.45994913317,0
41,64048.69074928574,850,4,1.2742764142120888,16043.734196898635,7864.63462240047,0
22,239486.6875019453,603,6,14.407301334331587,30319.439701051677,95269.4829258948,1
41,23069.430256426047,824,3,3.473131624140971,1672.7056597179132,1470.292385016195,0
42,78041.02699674167,734,3,4.139706781896925,9997.466927731355,56414.23178381181,0
53,32630.596789645446,513,3,18.183135407658334,1882.4725247780393,54748.93274108377,1
48,97869.76865412263,762,2,5.559981781123764,14007.034865741134,37692.28449684952,0
26,35372.679071554536,685,4,6.36513749073628,9523.94115174544,22024.241971763924,0
61,25898.539570871628,651,2,25.393104989278005,6947.660024925433,32153.889920452442,0
48,103878.70580849148,722,1,17.641386891971248,11415.778713826616,50497.07904616721,0
48,23787.58797585442,746,2,1.5040668473682965,0.0,19686.632928831692,1
44,20000.0,770,2,5.191799004941766,0.0,3285.495128980756,1
37,23299.46215468525,818,4,28.76088640261661,3714.762995476728,7755.048809588974,0
48,59136.70142815648,739,4,3.7729683369758606,216.83656647557018,28823.37677361239,0
52,111465.65285706906,557,3,3.7627381975080794,11063.129365843779,63999.84450663389,0
18,38992.55805274632,649,4,1.7572995140195489,3118.970656741454,34202.14597694247,0
36,104916.6595211513,850,4,0.9833649764647051,20070.724218059186,37880.32006012211,0
41,20000.0,771,1,10.920797522802895,2125.9316170286666,27227.546944945174,1
48,24748.594013535814,850,5,11.905448456740972,8594.683982670887,17505.242072224864,1
63,28095.604059876012,840,4,28.140909349737118,4890.016013656609,15148.987603577305,0
33,32404.781546016613,722,1,12.02565932582285,2117.7436707624993,9112.80593899365,1
37,38137.65519477909,728,5,2.258748018054938,3130.2480401422313,35116.62101044958,0
37,62726.98300864208,694,4,0.33164184465211644,2834.881216460377,41830.64986399737,0
32,24717.29284174345,520,1,34.25731061999587,15716.648818899686,36898.9438837727,1
39,39894.889952155325,699,2,3.371208249011989,11248.898606015191,26670.85620187782,0
56,34303.382036288676,821,4,3.028793141201132,7881.473919913831,13458.906698499519,0
28,20000.0,636,2,19.148271357181574,0.0,22306.21229081069,1
51,32428.51200472792,740,6,7.125711807627524,2236.6986282606495,2354.316202583839,0
19,31640.68860788504,784,4,1.9594504658352698,0.0,4255.064734141775,1
36,31089.76476290374,605,6,17.8126492927196,5003.165055381476,23779.65746916442,1
39,36535.61270335226,651,4,40.0,385.7187834230517,10025.460428427836,0
70,37875.21817923667,594,4,0.7344058712372917,1884.048584800944,24716.497330296064,1
40,24972.186715102293,614,2,16.056845878986188,0.0,42010.16817944536,1
18,101075.80732436937,566,1,4.01065089183713,12927.871069114593,62100.35118655009,1
18,20000.0,606,3,6.014166042508457,3164.2674002277063,19807.954374799963,1
45,20000.0,842,2,19.949825110830915,1712.3640855337976,0.0,0
54,347865.1458966631,604,4,29.37110426686598,56518.94339913213,137526.56529462844,0
50,20000.0,710,5,2.462671996984558,6936.645212711004,31805.56552418721,0
47,20000.0,646,0,1.9386331907273815,0.0,26504.857557867963,1
62,65008.345367195674,818,5,0.6799402711839418,10761.757326768848,33971.35662897938,0
36,20000.0,831,3,6.683107106927466,0.0,0.0,0
58,29350.809148576103,786,3,0.11095204387884929,2093.9812465691466,17102.805838319513,0
